sample_id,official_word_index,official_word,text_feature_row_0based,word_start_wav_s,word_end_wav_s,word_start_source_s,word_end_source_s,timestamp_evidence_tier,timestamp_status,text_valid_mask,word_time_valid_mask,audio_valid_mask,audio_f0_valid_mask,visual_valid_mask,visual_nearest_candidate_mask,audio_frame_start_index_0based,audio_frame_end_index_exclusive,audio_frame_count,f0_voiced_frame_count,visual_frame_start_index_0based,visual_frame_end_index_exclusive,visual_frame_count,visual_valid_face_frame_count,visual_status,nearest_visual_frame_index_0based,nearest_visual_distance_to_interval_s
-3nNcZdcdvU$_$5,18,employed,98,6.71999979019165,7.230000019073486,6.71999979019165,7.230000019073486,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,672,724,52,27,68,73,5,5,in_interval_valid_face,-1,
-HwX2H8Z4hY$_$2,1,President,99,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$2,2,Ronald,100,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$2,3,Reagan,101,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$2,4,Look,102,2.6700000762939453,2.859999895095825,2.6700000762939453,2.859999895095825,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,268,286,18,18,27,29,2,0,in_interval_frames_no_valid_face,31,0.2400001049041749
-HwX2H8Z4hY$_$2,5,at,103,2.859999895095825,2.9200000762939453,2.859999895095825,2.9200000762939453,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,286,293,7,7,29,30,1,0,in_interval_frames_no_valid_face,31,0.17999992370605478
-HwX2H8Z4hY$_$2,6,the,104,2.9200000762939453,3.009999990463257,2.9200000762939453,3.009999990463257,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,293,301,8,8,30,31,1,0,in_interval_frames_no_valid_face,31,0.09000000953674325
-HwX2H8Z4hY$_$2,7,record,105,3.009999990463257,3.4200000762939453,3.009999990463257,3.4200000762939453,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,301,343,42,28,31,35,4,4,in_interval_valid_face,-1,
-HwX2H8Z4hY$_$5,1,President,106,,,,,A_exact_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$5,2,Ronald,107,1.2999999523162842,1.6200000047683716,1.2999999523162842,1.6200000047683716,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,1,0,130,163,33,33,13,17,4,3,in_interval_valid_face,-1,
-HwX2H8Z4hY$_$5,3,Reagan,108,1.6200000047683716,2.119999885559082,1.6200000047683716,2.119999885559082,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,0,163,212,49,47,17,22,5,0,in_interval_frames_no_valid_face,15,0.12000000476837158
-HwX2H8Z4hY$_$5,4,blamed,109,2.119999885559082,2.5299999713897705,2.119999885559082,2.5299999713897705,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,0,212,253,41,40,22,26,4,0,in_interval_frames_no_valid_face,15,0.619999885559082
-HwX2H8Z4hY$_$5,5,the,110,2.5299999713897705,2.7100000381469727,2.5299999713897705,2.7100000381469727,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,0,253,272,19,16,26,28,2,0,in_interval_frames_no_valid_face,15,1.0299999713897705
-HwX2H8Z4hY$_$5,6,professional,111,2.7100000381469727,3.390000104904175,2.7100000381469727,3.390000104904175,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,0,272,340,68,57,28,34,6,0,in_interval_frames_no_valid_face,15,1.2100000381469727
-HwX2H8Z4hY$_$5,7,bureaucracy,112,3.390000104904175,4.230000019073486,3.390000104904175,4.230000019073486,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,0,340,424,84,75,34,43,9,0,in_interval_frames_no_valid_face,53,1.0699999809265135
-HwX2H8Z4hY$_$5,8,of,113,4.230000019073486,4.389999866485596,4.230000019073486,4.389999866485596,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,0,424,439,15,15,43,44,1,0,in_interval_frames_no_valid_face,53,0.9100001335144041
-HwX2H8Z4hY$_$5,9,education,114,4.389999866485596,5.099999904632568,4.389999866485596,5.099999904632568,A_exact_transcript,mfa_primary_exact_transcript_auto_qc_pass,1,1,1,1,0,0,439,510,71,55,44,51,7,0,in_interval_frames_no_valid_face,53,0.20000009536743146
-HwX2H8Z4hY$_$6,1,And,115,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$6,2,in,116,0.6499999761581421,0.7400000095367432,0.6499999761581421,0.7400000095367432,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,65,75,10,10,7,8,1,1,in_interval_valid_face,-1,
-HwX2H8Z4hY$_$6,3,part,117,0.7400000095367432,1.1799999475479126,0.7400000095367432,1.1799999475479126,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,75,118,43,20,8,12,4,4,in_interval_valid_face,-1,
-HwX2H8Z4hY$_$6,4,Al,118,1.4500000476837158,1.6399999856948853,1.4500000476837158,1.6399999856948853,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,146,164,18,17,15,17,2,2,in_interval_valid_face,-1,
-HwX2H8Z4hY$_$6,5,Shanker,119,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$6,6,did,120,2.259999990463257,2.490000009536743,2.259999990463257,2.490000009536743,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,226,250,24,22,23,25,2,0,in_interval_frames_no_valid_face,20,0.25999999046325684
-HwX2H8Z4hY$_$6,7,too,121,2.490000009536743,2.7799999713897705,2.490000009536743,2.7799999713897705,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,250,278,28,19,25,28,3,0,in_interval_frames_no_valid_face,32,0.42000002861022967
-HwX2H8Z4hY$_$9,1,It,122,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$9,2,is,123,0.6200000047683716,0.7599999904632568,0.6200000047683716,0.7599999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,0,0,63,76,13,0,7,8,1,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,3,a,124,0.7599999904632568,0.8500000238418579,0.7599999904632568,0.8500000238418579,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,0,0,0,76,86,10,0,8,9,1,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,4,word,125,0.8500000238418579,1.2400000095367432,0.8500000238418579,1.2400000095367432,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,86,125,39,31,9,13,4,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,5,which,126,1.409999966621399,1.649999976158142,1.409999966621399,1.649999976158142,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,141,165,24,18,15,17,2,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,6,the,127,1.649999976158142,1.7599999904632568,1.649999976158142,1.7599999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,165,176,11,11,17,18,1,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,7,administrator,128,1.7599999904632568,2.490000009536743,1.7599999904632568,2.490000009536743,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,176,250,74,63,18,25,7,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,8,uses,129,2.490000009536743,2.9700000286102295,2.490000009536743,2.9700000286102295,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,250,298,48,28,25,30,5,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,9,when,130,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$9,10,he,131,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$9,11,turns,132,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$9,12,around,133,4.320000171661377,4.800000190734863,4.320000171661377,4.800000190734863,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,433,481,48,41,44,49,5,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,13,anything,134,4.869999885559082,5.5,4.869999885559082,5.5,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,487,550,63,41,49,55,6,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,14,which,135,5.5,5.639999866485596,5.5,5.639999866485596,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,550,564,14,11,55,57,2,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,15,he,136,5.639999866485596,5.730000019073486,5.639999866485596,5.730000019073486,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,564,574,10,6,57,58,1,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,16,doesn't,137,5.730000019073486,6.019999980926514,5.730000019073486,6.019999980926514,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,574,602,28,25,58,61,3,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,17,like,138,6.019999980926514,6.260000228881836,6.019999980926514,6.260000228881836,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,602,627,25,23,61,63,2,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,18,that,139,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-HwX2H8Z4hY$_$9,19,the,140,6.260000228881836,6.389999866485596,6.260000228881836,6.389999866485596,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,627,639,12,12,63,64,1,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,20,teacher,141,6.389999866485596,6.760000228881836,6.389999866485596,6.760000228881836,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,639,677,38,8,64,68,4,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,21,is,142,6.760000228881836,6.869999885559082,6.760000228881836,6.869999885559082,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,677,687,10,7,68,69,1,0,in_interval_frames_no_valid_face,-1,
-HwX2H8Z4hY$_$9,22,doing,143,6.869999885559082,7.210000038146973,6.869999885559082,7.210000038146973,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,0,0,687,722,35,34,69,73,4,0,in_interval_frames_no_valid_face,-1,
-NFrJFQijFE$_$1,1,Structural,144,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,2,mounts,145,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,3,inside,146,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,4,have,147,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,5,to,148,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,6,be,149,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,7,properly,150,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,8,stress,151,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,9,analyzed,152,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,10,so,153,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,11,we,154,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,12,make,155,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,13,sure,156,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,14,all,157,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,15,that,158,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$1,16,happens,159,,,,,,asr_empty_no_timestamp,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,1,So,160,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,2,we,161,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,3,coordinate,162,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,4,with,163,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,5,all,164,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,6,the,165,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,7,proper,166,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,8,technical,167,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,9,fields,168,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,10,to,169,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,11,get,170,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,12,ready,171,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,13,for,172,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,14,the,173,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,15,instrument,174,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,16,to,175,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,17,arrive,176,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-NFrJFQijFE$_$2,18,here,177,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-THoVjtIkeU$_$12,1,What,178,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-THoVjtIkeU$_$12,2,ever,179,,,,,,official_word_unmatched_or_ambiguous_in_asr,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-THoVjtIkeU$_$12,3,we,180,1.590000033378601,1.7400000095367432,1.590000033378601,1.7400000095367432,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,160,175,15,15,16,18,2,2,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,4,turn,181,1.7400000095367432,1.909999966621399,1.7400000095367432,1.909999966621399,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,175,191,16,16,18,20,2,2,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,5,our,182,1.909999966621399,2.0399999618530273,1.909999966621399,2.0399999618530273,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,191,204,13,13,20,21,1,1,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,6,attention,183,2.0399999618530273,2.690000057220459,2.0399999618530273,2.690000057220459,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,204,270,66,65,21,27,6,6,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,7,to,184,2.690000057220459,2.890000104904175,2.690000057220459,2.890000104904175,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,270,290,20,19,27,29,2,2,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,8,is,185,2.990000009536743,3.3299999237060547,2.990000009536743,3.3299999237060547,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,300,333,33,21,30,34,4,4,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,9,what,186,3.3299999237060547,3.509999990463257,3.3299999237060547,3.509999990463257,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,333,351,18,13,34,36,2,2,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,10,grows,187,3.509999990463257,3.9700000286102295,3.509999990463257,3.9700000286102295,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,351,398,47,17,36,40,4,4,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,11,and,188,4.349999904632568,4.489999771118164,4.349999904632568,4.489999771118164,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,435,449,14,14,44,45,1,1,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,12,so,189,4.489999771118164,4.679999828338623,4.489999771118164,4.679999828338623,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,449,468,19,3,45,47,2,2,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,13,if,190,4.679999828338623,4.849999904632568,4.679999828338623,4.849999904632568,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,468,485,17,11,47,49,2,2,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,14,we,191,4.849999904632568,4.980000019073486,4.849999904632568,4.980000019073486,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,485,499,14,14,49,50,1,1,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,15,believe,192,4.980000019073486,5.630000114440918,4.980000019073486,5.630000114440918,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,499,564,65,54,50,57,7,7,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,16,that,193,5.630000114440918,5.760000228881836,5.630000114440918,5.760000228881836,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,564,577,13,13,57,58,1,1,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,17,anything,194,5.800000190734863,6.130000114440918,5.800000190734863,6.130000114440918,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,581,614,33,33,59,62,3,3,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,18,is,195,6.130000114440918,6.239999771118164,6.130000114440918,6.239999771118164,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,614,624,10,10,62,63,1,1,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,19,possible,196,6.239999771118164,6.730000019073486,6.239999771118164,6.730000019073486,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,624,674,50,16,63,68,5,5,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,20,if,197,6.730000019073486,6.860000133514404,6.730000019073486,6.860000133514404,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,674,687,13,13,68,69,1,1,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,21,we,198,6.860000133514404,7.199999809265137,6.860000133514404,7.199999809265137,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,687,720,33,33,69,72,3,3,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,22,believe,199,7.539999961853027,8.210000038146973,7.539999961853027,8.210000038146973,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,754,822,68,63,76,83,7,7,in_interval_valid_face,-1,
-THoVjtIkeU$_$12,23,that,200,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-THoVjtIkeU$_$12,24,social,201,,,,,B_unique_word_overlap_in_mismatched_transcript,mfa_whisper_discrepancy_over_0_5s_null_primary,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,no_primary_word_time,-1,
-THoVjtIkeU$_$12,25,justice,202,9.720000267028809,10.140000343322754,9.720000267028809,10.140000343322754,B_unique_word_overlap_in_mismatched_transcript,mfa_primary_unique_word_overlap_auto_qc_pass,1,1,1,1,1,0,973,1015,42,35,98,102,4,4,in_interval_valid_face,-1,
